id|pmid|doi|first_author|year|title|other_study_identifier|url|extracted|tentatively_identified_test_substance|machine_confidence|tsca|fifra|toxcast
3381|3004922|||||||0|[' camp ', ' phosphorus ', ' theophylline ']|1|1|1|1
3382|3005099|||||||0|[' chloroform ', ' corn oil ']|0.777778|1|1|
3383|3005100|||||||0|[' acetylcholine ']|0.888889|||
3384|3005181|||||||0|[' lisinopril ', ' lysine ']|1|||
3385|3005375|||||||0|[' suramin ']|1|||
3386|3005377|||||||0||0.777778|||
3387|3005451|||||||0|[' chloramphenicol ', ' pyridine ']|0.777778|1|1|1
3388|3005461|||||||0|[' corticosterone ', ' pentobarbital ']|1|||1
3389|3005541|||||||0|[' acetaldehyde ', ' disulfiram ']|1|1||1
3390|3005558|||||||0|[' angiotensin ii ', ' captopril ']|0.777778|||
3391|3005750|||||||0|[' testosterone ']|1|1||
3392|3005801|||||||0|[' metyrapone ']|1|||1
3393|3005994|||||||0|[' betamethasone ']|0.777778|||1
3394|3005999|||||||0||1|||
3395|3006114|||||||0|[' vitamin d3 ']|1|1|1|
3396|3006156|||||||0|[' arginine ', ' insulin ']|0.777778|1||
3397|3006218|||||||0|[' angiotensin ii ', ' arginine ', ' captopril ', ' vasopressin ']|1|1||
3398|3006282|||||||0|[' allyl alcohol ', ' benzphetamine ', ' bromobenzene ', ' ethoxyresorufin ']|0.777778|1|1|1
3399|3006431|||||||0|[' 5,7-dihydroxytryptamine ', ' alaproclate ', ' p-chloroamphetamine ', ' serotonin ']|1|1||
3400|3006512|||||||0|[' bicarbonate ', ' chloride ']|1|||
3401|3006616|||||||0|[' morphine ', ' naloxone ']|1|||
3402|3006622|||||||0||1|||
3403|3006671|||||||0||0.777778|||
3404|3006710|||||||0|[' alacepril ', ' captopril ', ' desacetyl-alacepril ']|0.777778|||
3405|3006711|||||||0|[' captopril ', ' captopril-cysteine ', ' desacetyl-alacepril ']|1|1||
3406|3006858|||||||0|[' dopamine ', ' idazoxan ', ' sulpiride ']|0.777778|||1
3407|3007087|||||||0|[' benzidine ', ' phenol ']|0.777778|1|1|1
3408|3007366|||||||0|[' ofloxacin ']|1|||
3409|3007380|||||||0||0.888889|||
3410|3007469|||||||0||1|||
3411|3007489|||||||0||1|||
3412|3007583|||||||0||1|||
3413|3007738|||||||0|[' 3-iodotyrosine ', ' dopamine ']|0.777778|1||
3414|3007740|||||||0|[' quinapril ', ' thromboxane ', ' thromboxane b2 ', ' vasopressin ']|0.777778|||
3415|3007744|||||||0|[' ethanol ']|0.888889|1|1|1
3416|3007767|||||||0|[' cadmium ', ' citrate ']|1|1||
3417|3007782|||||||0|[' bicarbonate ', ' citrate ', ' oxalate ', ' potassium bicarbonate ', ' pyruvate ', ' sodium bicarbonate ']|0.888889|1|1|
3418|3007830|||||||0|[' buprenorphine ', ' naloxone ']|0.777778|||
3419|3007965|||||||0|[' amiloride ', ' ammonium ', ' bicarbonate ']|0.888889|||
3420|3008199|||||||0|[ ' benzoate ', ' dopamine ', ' estradiol benzoate ', ' isoproterenol ', ' norepinephrine ']|1|1||1
3421|3008448|||||||0||1|||
3422|3008568|||||||0|[' glucose 6-phosphate ', ' glycogen ', ' insulin ', ' pyruvate ']|1|1||
3423|3008793|||||||0|[' captopril ', ' hydroflumethiazide ']|1|||
3424|3008867|||||||0|[' atropine ', ' sulfate ']|0.777778|1||
3425|3008908|||||||0|[' diazepam ', ' norepinephrine ']|1|1||1
3426|3008921|||||||0|[' ethanol ']|0.888889|1|1|1
3427|3008946|||||||0|[' acrylamide ', ' dopamine ', ' glutathione ', ' glutathione-s-transferase ']|1|1||1
3428|3008950|||||||0|[' dopamine ', ' retinal ']|0.888889|1||
3429|3009000|||||||0|[' platinum ']|1|1||
3430|3009139|||||||0|[' 2-acetylaminofluorene ']|0.777778|1||
3431|3009146|||||||0||0.777778|||
3432|3009163|||||||0|[' dimethane sulfonate ', ' ethylene ', ' pregnenolone ', ' testosterone ']|0.888889|1|1|1
3433|3009234|||||||0|[' adenosine ', ' aldosterone ', ' spironolactone ', ' testosterone ']|1|1||1
3434|3009252|||||||0|[' bovine growth hormone ', ' growth hormone ', ' streptozotocin ', ' testosterone ']|0.777778|1||1
3435|3009287|||||||0|[' chlorpromazine ', ' clonidine ', ' haloperidol ', ' pimozide ', ' prazosin ', ' spiperone ']|1|||1
3436|3009385|||||||0|[' angiotensin ii ']|1|||
3437|3009488|||||||0|[' n-nitroso-2-hydroxymorpholine ', ' n-nitrosodiethanolamine ']|0.888889|1|1|1
3438|3009841|||||||0|[' carbonate ', ' lithium ', ' lithium carbonate ']|0.888889|1||
3439|3009980|||||||0|[' 4-hydroxyestrone ', ' estrone ']|0.888889|1||1
3440|3100080|||||||0|[' hexamethylmelamine ']|1|1||
3441|3100282|||||||0|[' benzoate ', ' estradiol benzoate ', ' pentobarbital ']|0.777778|||
3442|3100296|||||||0|[' arachidonic acid ', ' chloride ', ' collagen ', ' forskolin ', ' lead ', ' phospholipase ', ' thromboxane ']|1|1||1
3443|3100300|||||||0||0.777778|||
3444|3100305|||||||0|[' adenine ', ' insulin ', ' thymidine ']|0.888889|1||1
3445|3100308|||||||0|[' chenodeoxycholic acid ', ' cholic acid ', ' glycine ']|1|1||
3446|3100313|||||||0|[' glycerol ']|1|1|1|1
3447|3100314|||||||0||0.777778|||
3448|3100346|||||||0||0.777778|||
3449|3100365|||||||0|[' insulin ']|1|||
3450|3100388|||||||0|[' chloride ', ' cobalt ', ' cobalt chloride ', ' magnesium chloride ']|1|1|1|
3451|3100404|||||||0|[' aflatoxin ', ' aflatoxin b1 ', ' glutathione ']|1|1||
3452|3100405|||||||0|[' acetate ', ' sucrose ', ' sucrose acetate isobutyrate ']|0.888889|1|1|1
3453|3100466|||||||0|[' stanozolol ', ' testosterone ']|0.888889|1||
3454|3100499|||||||0|[' albumin ']|1|||
3455|3100533|||||||0|[' arachidonic acid ', ' guanosine ', ' imidodiphosphate ', ' indomethacin ', ' inositol ', ' phorbol ', ' phospholipase ', ' phospholipase c ', ' thrombin ', ' thromboxane ']|0.777778|1||1
3456|3100546|||||||0|[' epinephrine ', ' insulin ', ' norepinephrine ']|0.777778|1||1
3457|3100731|||||||0|[' 5-fluorouracil ', ' albumin ', ' evans blue ', ' mannitol ', ' peroxidase ']|1|1||1
3458|3100765|||||||0|[' alfentanil ', ' fentanyl ']|0.888889|||
3459|3100852|||||||0|[' aflatoxin ', ' aflatoxin b1 ']|0.888889|||
3460|3100904|||||||0||0.777778|||
3461|3100976|||||||0||0.777778|||
3462|3101145|||||||0|[' 2,3,7,8-tetrachlorodibenzo-p-dioxin ', ' hexachlorobenzene ', ' hexachlorocyclohexane ', ' pentachlorophenol ', ' polychlorinated biphenyls ']|0.777778|1|1|1
3463|3101340|||||||0|[' insulin ']|1|||
3464|3101342|||||||0|[' tamoxifen ', ' testosterone ', ' testosterone propionate ']|1|1||1
3465|3101707|||||||0|['ciprofloxacin']|1|||
3466|3101710|||||||0|[' dihydroergotamine ']|0.888889|||
3467|3102050|||||||0|[' ornithine ', ' putrescine ', ' spermidine ']|0.888889|1||
3468|3102051|||||||0|[' aflatoxin ', ' aflatoxin b1 ', ' aflatoxin m1 ', ' peanut oil ']|1|1||
3469|3102094|||||||0|['alpha-difluoromethylornithine']|1|||
3470|3102143|||||||0||1|||
3471|3102144|||||||0||1|||
3472|3102161|||||||0|[' insulin ', ' levonorgestrel ']|0.777778|||1
3473|3102181|||||||0|['temocillin']|1|||
3474|3102202|||||||0|[ ' cigarette smoke ', ' diazepam ']|0.888889|1||
3475|3102203|||||||0|[' 7-ethoxycoumarin ', ' benzo(a)pyrene ', ' benzphetamine ', ' carbaryl ', ' ethylmorphine ', ' phenobarbital ']|0.888889|1|1|1
3476|3102219|||||||0|[' carnitine ', ' phenobarbital ', ' valproic acid ']|1|1||1
3477|3102240|||||||0|[' lorazepam ']|1|||
3478|3102297|||||||0|[' glycogen ', ' insulin ']|1|1||
3479|3102299|||||||0|[' insulin ', ' phosphorylase a ']|0.777778|1||
3480|3102336|||||||0|[' sodium thiocyanate ', ' thiocyanate ']|0.777778|1|1|1
3481|3102371|||||||0|[' arginine ', ' aspartic acid ', ' glycine ', ' histidine ', ' proline ', ' serine ']|0.777778|1||
3482|3102372|||||||0|[' carnitine ', ' insulin ', ' lead ', ' pyruvate ']|1|1||
3483|3102501|||||||0|[' furosemide ', ' mitomycin ', ' mitomycin c ']|1|1||1
3484|3102572|||||||0||1|||
3485|3102662|||||||0|[' melatonin ']|0.888889|||1
3486|3102697|||||||0||0.888889|||
3487|3102698|||||||0|[' furosemide ', ' mannitol ']|0.888889|1||1
3488|3102706|||||||0|[' benzoate ', ' glycine ', ' serine ', ' sodium benzoate ']|1|1|1|1
3489|3102751|||||||0|[' corn oil ', ' uric acid ', '4-dimethylaminoazobenzene']|1|1|1|1
3490|3102778|||||||0||0.888889|||
3491|3102954|||||||0|[' aflatoxin ', ' aflatoxin b1 ', ' n-nitrosodimethylamine ']|1|1||1
3492|3103135|||||||0|[' aspirin ', ' thromboxane ', ' thromboxane b2 ']|0.888889|1|1|1
3493|3103157|||||||0|[' ethanol ']|1|1|1|1
3494|3103182|||||||0||0.888889|||
3495|3103308|||||||0|[' copper ', ' zinc ', ' zinc oxide ']|0.888889|1|1|
3496|3103467|||||||0|[' cortisone ', ' insulin ', ' leucine ', ' methylprednisolone ']|0.888889|1||1
3497|3103470|||||||0|[' aldosterone ', ' bicarbonate ']|0.888889|1||
3498|3103473|||||||0|[' glycogen ']|1|1||
3499|3103585|||||||0|[' glutathione ', ' glutathione-s-transferase ']|0.888889|1||
3500|3103707|||||||0||0.777778|||
3501|3103805|||||||0|[' acetate ', ' dopamine ', ' ethyl acetate ', ' n-methylbenzylamine ', ' n-propargylbenzylamine ', ' pargyline ']|1|1|1|1
3502|3103858|||||||0|[' 5-hydroxytryptophan ', ' fluoxetine ']|1|1||
3503|3103934|||||||0|[' 3-methylcholanthrene ', ' uridine ']|0.777778|1||1
3504|3103973|||||||0||0.888889|||
3505|3104022|||||||0|[' cyclophosphamide ', ' thalidomide ', ' valproic acid ']|1|||1
3506|3104024|||||||0|[' albumin ', ' bilirubin ', ' cholesterol ', ' polychlorinated biphenyls ']|0.888889|1|1|
3507|3104050|||||||0|[' somatostatin ', ' thymidine ']|0.777778|1||
3508|3104059|||||||0|[' flecainide ']|1|||
3509|3104120|||||||0||0.888889|||
3510|3104183|||||||0|[' carbidopa ', ' dopamine ']|1|||
3511|3104218|||||||0|['HB420']|1|||
3512|3104231|||||||0|[' gadolinium ']|1|1||
3513|3104279|||||||0|[' oxamniquine ']|1|||
3514|3104286|||||||0|[' arachidonic acid ', ' thromboxane ']|1|||
3515|3104293|||||||0||1|||
3516|3104388|||||||0|[' detirelix ', ' testosterone ']|0.888889|1||
3517|3104448|||||||0|[' lithium ']|1|1||
3518|3104524|||||||0|[' benzoate ']|0.888889|||
3519|3104537|||||||0|[' fluvoxamine ', ' lead ', ' melatonin ', ' serotonin ']|1|1||1
3520|3104576|||||||0||1|||
3521|3104647|||||||0||1|||
3522|3104711|||||||0||1|||
3523|3104729|||||||0|[' glycogen ', ' phosphorylase a ']|1|1||
3524|3104775|||||||0|[' aflatoxin ', ' aflatoxin b1 ']|1|||
3525|3104889|||||||0|[' beta-carotene ', ' vitamin a ']|0.888889|1||
3526|3104890|||||||0|[' caerulein ', ' gabexate ', ' glutaramic acid ', ' proglumide ', ' sodium taurocholate ']|1|1||
3527|3104946|||||||0|[' 3,4-dihydroxyphenylacetic acid ', ' corticosterone ', ' dopamine ', ' homovanillic acid ', ' thyrotropin ']|0.888889|1|1|1
3528|3104948|||||||0|[' barbital ', ' lorazepam ']|0.888889|||
3529|3105332|||||||0|[' arachidonic acid ', ' calcium ionophore ', ' phospholipase ', ' thromboxane ', ' thromboxane b2 ', ' xanthine ']|0.777778|1||
3530|3105433|||||||0|[' sisomicin ']|1|||
3531|3105443|||||||0|[' aztreonam ', ' pseudomonas ']|0.888889|1||
3532|3105460|||||||0|[' anthracene ', ' testosterone ']|1|1||1
3533|3105539|||||||0|[' benznidazole ', ' xanthine ']|1|1||
3534|3105540|||||||0|[' halothane ', ' lead ', ' ornithine ']|1|1||
3535|3105549|||||||0|[' cholesterol ']|1|1||
3536|3105569|||||||0||1|||
3537|3105610|||||||0||1|||
3538|3105612|||||||0||1|||
3539|3105848|||||||0||0.888889|||
3540|3105853|||||||0|[' furosemide ', ' indomethacin ', ' thromboxane ']|0.888889|1||1
3541|3105869|||||||0|[' progesterone ']|1|1||1
3542|3105904|||||||0|[' bilirubin ']|1|1||
3543|3105905|||||||0|['Triethylenethiophosphoramide']|1|1|1|
3544|3105907|||||||0|[' endotoxin ', ' indium ']|0.888889|1||
3545|3105915|||||||0|[' albumin ', ' hydroxylamine ', ' lead ', ' methylamine ']|1|1||
3546|3105993|||||||0|[' retinol ', ' s-adenosylmethionine ']|0.888889|1||1
3547|3106010|||||||0|[' albumin ', ' oleic acid ']|0.888889|1|1|1
3548|3106012|||||||0|[' camp ', ' cholesterol ', ' forskolin ', ' progesterone ']|0.777778|1||1
3549|3106018|||||||0|[' octopamine ', ' tyramine ']|1|||
3550|3106047|||||||0|[' insulin ']|1|||
3551|3106048|||||||0|[' acetaldehyde ', ' ethanol ']|1|1|1|1
3552|3106212|||||||0||1|||
3553|3106304|||||||0|[' clavulanic acid ', ' ticarcillin ']|0.777778|||
3554|3106396|||||||0|[' testosterone ']|0.888889|1||
3555|3106558|||||||0||0.777778|||
3556|3106619|||||||0|[' auranofin ', ' gold ']|0.777778|1||
3557|3106620|||||||0|[' arachidonic acid ', ' sulfinpyrazone ', ' thromboxane ']|0.888889|||
3558|3106643|||||||0|[ ' ornithine ', ' ozone ']|0.888889|1||
3559|3106685|||||||0|[' thyrotropin ', ' urethane ']|0.888889|1||1
3560|3106739|||||||0|[' chloride ', ' follicle stimulating hormone ', ' lithium ', ' lithium chloride ', ' testosterone ']|0.888889|1||
3561|3106743|||||||0|[' chloride ', ' lanthanum ', ' lanthanum chloride ', ' peroxidase ', ' valproic acid ']|0.888889|1||1
3562|3106755|||||||0|[' dopamine ', ' insulin ']|0.888889|||
3563|3106802|||||||0|[' guanine ', ' lysine ', ' o6-methylguanine ', ' purine ']|1|1||1
3564|3106949|||||||0|[' growth hormone ']|1|||
3565|3107167|||||||0|[' 1-chloro-2,4-dinitrobenzene ', " 2,2',4,4',5,5'-hexachlorobiphenyl ", " 3,3',4,4'-tetrachlorobiphenyl ", ' aldrin ', ' glutathione ', ' polychlorinated biphenyls ', ' retinol ', ' vitamin a ']|0.888889|1|1|1
3566|3107189|||||||0|[' normobaric oxygen']|1|||
3567|3107203|||||||0|[' aflatoxin ', ' aflatoxin b1 ', ' dimethyl sulfoxide ', ' manganese ']|1|1||1
3568|3107223|||||||0|[' bupropion ']|1|||
3569|3107296|||||||0||0.888889|||
3570|3107298|||||||0|[' indole ', ' serotonin ']|0.777778|1|1|1
3571|3107346|||||||0||1|||
3572|3107606|||||||0|[' sorbinil ']|0.888889|||
3573|3107786|||||||0|[' mitomycin ', ' mitomycin c ']|1|1||
3574|3107853|||||||0|[' arachidonic acid ', ' endotoxin ', ' prednisolone ', ' prednisolone sodium succinate ', ' succinate ', ' thromboxane ']|1|1||1
3575|3107959|||||||0||1|||
3576|3107974|||||||0|[' felbamate ', ' hexobarbital ', ' p-nitroanisole ', ' pentylenetetrazol ']|0.777778|1||1
3577|3108012|||||||0|[' desmethyldiazepam ', ' diazepam ']|0.888889|1||
3578|3108068|||||||0||0.888889|||
3579|3108183|||||||0|[' ascorbic acid ']|1|||
3580|3108199|||||||0|[' anthracene ', ' iodoantipyrine ']|0.888889|1||1
3581|3108216|||||||0||0.777778|||
3582|3108307|||||||0|[' etomidate ', ' progesterone ', ' testosterone ', ' thiopental ']|0.777778|1||1
3583|3108434|||||||0|[' cholesterol ', ' corn oil ']|0.888889|1||
3584|3108437|||||||0|[' testosterone ']|0.888889|1||
3585|3108487|||||||0|[' cyclophosphamide ', ' pentobarbital ', ' valproic acid ']|1|||1
3586|3108520|||||||0|[' phenoxymethyl ', ' probenecid ']|1|1||1
3587|3108540|||||||0|[' selenious acid ', ' selenium ']|0.888889|1||
3588|3108583|||||||0|[' fibronectin ']|1|1||
3589|3108585|||||||0|[' testosterone ']|0.777778|1||
3590|3108736|||||||0|[' albumin ', ' human serum albumin ', ' tin ']|1|1||
3591|3108922|||||||0|[' haloperidol ']|1|||1
3592|3109069|||||||0|[' arachidonic acid ', ' collagen ']|0.888889|1||
3593|3109074|||||||0|[' propylene glycol monomethyl ether ']|1|||
3594|3109146|||||||0|[' mezlocillin ']|0.777778|||
3595|3109461|||||||0|[' mesna ']|1|||
3596|3109481|||||||0||1|||
3597|3109759|||||||0|[' arachidonic acid ']|0.888889|||
3598|3109874|||||||0||0.777778|||
3599|3109886|||||||0||0.777778|||
3600|3109915|||||||0||0.777778|||
3601|3109977|||||||0|[' arachidonic acid ', ' epinephrine ']|0.888889|1||1
3602|3200117|||||||0|[' cholesterol ', ' eicosapentaenoic acid ', ' thromboxane ', ' thromboxane b2 ']|0.777778|1||
3603|3200777|||||||0|[' flupirtine ']|0.888889|1||
3604|3200857|||||||0|[' collagen ', ' growth hormone ', ' insulin ']|0.888889|1||
3605|3200862|||||||0|[' dopamine ', ' neurotensin ']|0.777778|||
3606|3201096|||||||0|[' bilirubin ', ' iron ', ' nicotinic acid ']|1|1||1
3607|3201137|||||||0|[' iodine ', ' iohexol ']|1|1|1|1
3608|3201162|||||||0|[' albumin ', ' furosemide ', ' lithium ', ' piretanide ']|0.777778|1||1
3609|3201191|||||||0|[' collagen ']|0.777778|1||
3610|3201193|||||||0|[' 2,3-butanediol ', ' hippuric acid ', ' m-xylene ', ' methyl ethyl ketone ']|1|1||1
3611|3201474|||||||0|[' 2,3,7,8-tetrachlorodibenzo-p-dioxin ', ' corticosterone ']|0.777778|||1
3612|3201475|||||||0|[' sulfate ', ' tert-butylhydroquinone ']|0.888889|1||1
3613|3201478|||||||0|[' leucine ']|0.777778|1||
3614|3201523|||||||0||1|||
3615|3201524|||||||0||1|||
3616|3201526|||||||0|[' gentamicin ']|1|||
3617|3201970|||||||0||0.888889|||
3618|3202159|||||||0||0.888889|||
3619|3202165|||||||0|[' parathyroid hormone ']|0.777778|||
3620|3202184|||||||0|[' chloride ', ' sodium chloride ']|0.888889|1|1|
3621|3202185|||||||0|[' adenosine ', ' inulin ']|1|1||
3622|3202186|||||||0|[' aldosterone ', ' dexamethasone ', ' spironolactone ']|0.888889|1||1
3623|3202205|||||||0|[' fibronectin ', ' pseudomonas ']|0.777778|1||
3624|3202219|||||||0|[' phenylephrine ', ' vasopressin ']|1|||
3625|3202393|||||||0|[' acetylcholine ', ' evans blue ', ' ozone ']|0.777778|1||
3626|3202411|||||||0||1|||
3627|3202450|||||||0|[' histamine ']|0.888889|1||
3628|3202464|||||||0|[' pyrazinamide ']|1|1||1
3629|3202465|||||||0|[' isoniazid ', ' pyrazinamide ']|0.888889|1||1
3630|3202469|||||||0|[' acetylcholine ', ' nitroprusside ', ' sodium nitroprusside ']|0.777778|1||
3631|3202480|||||||0|[ ' cigarette smoke ', ' nicotine ', ' nitrogen oxides ']|1|1|1|1
3632|3202501|||||||0|[' glutathione ', ' peroxidase ']|1|1||
3633|3202681|||||||0|[' sucrose ']|1|1|1|1
3634|3202784|||||||0|[' evans blue ']|1|1||
3635|3202852|||||||0|[' gentamicin ']|0.777778|||
3636|3202890|||||||0|[' aminooxyacetic acid ', ' bromide ', ' chloride ', ' dichloroacetic acid ', ' ethanethiol ', ' fluoride ', ' hydrogen sulfide ', ' pyruvate ', ' sulfide ', ' tetrafluoroethylene ']|0.888889|1|1|1
3637|3202899|||||||0|[' albumin ', ' verapamil ']|1|||
3638|3202906|||||||0|[' vitamin k ', ' warfarin ']|0.777778|1|1|1
3639|3202962|||||||0|[' leupeptin ']|0.888889|1||
3640|3203041|||||||0||1|||
3641|3203042|||||||0|[' nifedipine ']|1|||
3642|3203043|||||||0|[' indocyanine green ', ' nisoldipine ']|1|1||1
3643|3203059|||||||0|[' naproxen ']|0.888889|||1
3644|3203080|||||||0|['bromochlorodifluoromethane']|1|1||
3645|3203122|||||||0|[' phenylalanine ']|0.888889|1||
3646|3203159|||||||0|[' angiotensin ii ', ' glycerol ', ' peanut oil ']|1|1|1|1
3647|3203485|||||||0|[' midazolam ']|1|||
3648|3203571|||||||0|[' insulin ', ' starch ']|0.888889|1||
3649|3203656|||||||0|[' isoproterenol ', ' nandrolone ', ' nandrolone decanoate ']|1|||
3650|3203675|||||||0|[' carnitine ']|1|1||
3651|3203703|||||||0||1|||
3652|3203706|||||||0|[' benazepril ', ' furosemide ']|0.777778|||1
3653|3203708|||||||0|[' 5-aminosalicylic acid ', ' n-acetyl-5-aminosalicylic acid ']|0.888889|1|1|1
3654|3203709|||||||0|[' fluoride ']|0.777778|||
3655|3203712|||||||0|[' theophylline ']|0.777778|1||1
3656|3203713|||||||0|[' methyldopa ']|0.888889|1||
3657|3203716|||||||0|[' cefixime ']|1|||
3658|3203875|||||||0|[' growth hormone ']|0.888889|||
3659|3203971|||||||0|[' phthalic acid ']|0.777778|1||
3660|3203980|||||||0|[' ethanol ']|0.888889|1|1|1
3661|3204077|||||||0|[' tobramycin ']|1|||
3662|3204110|||||||0|[' o6-methylguanine ']|1|1||
3663|3204363|||||||0|[' arsenate ', ' phosphate ', ' phosphorus ']|0.777778|1|1|
3664|3204656|||||||0||1|||
3665|3204696|||||||0|[' toluene ']|1|1|1|
3666|3205433|||||||0|[' acetate ', ' lead ', ' lead acetate ']|1|1|1|
3667|3205611|||||||0|[' corticosterone ']|1|||1
3668|3205619|||||||0|[' indomethacin ', ' insulin ', ' inulin ']|0.777778|1||1
3669|3205884|||||||0|[' mefenamic acid ']|1|||1
3670|3206187|||||||0|[' bilirubin ']|0.888889|1||
3671|3206289|||||||0||0.777778|||
3672|3206523|||||||0|[' cobalt ', ' n-(3,5-dichlorophenyl)succinimide ', ' succinimide ', ' tetraethylammonium ']|1|1||1
3673|3206525|||||||0|[' retinol ', ' vitamin a ']|0.888889|1||1
3674|3206528|||||||0|[' acetaminophen ', ' barbital ', ' di(2-ethylhexyl) phthalate ', ' phenobarbital ', ' phthalate ', ' sodium barbital ', ' thymidine ']|0.777778|1|1|1
3675|3206531|||||||0||1|||
3676|3207119|||||||0|[' ethanol ']|0.777778|1|1|1
3677|3207368|||||||0||1|||
3678|3207436|||||||0||1|||
3679|3207525|||||||0|[' laudanosine ']|1|||
3680|3207555|||||||0|[' tiapamil ']|1|||
3681|3207560|||||||0|[' felodipine ', ' indomethacin ']|1|1||1
3682|3207598|||||||0|[' polyglycerol ']|1|1|1|
3683|3207855|||||||0||1|||
3684|3207857|||||||0|[' cefazolin ']|1|||
3685|3207859|||||||0||1|||
3686|3207975|||||||0|[' brodifacoum ', ' coumarin ']|0.888889|1|1|1
3687|3207985|||||||0|[' nifedipine ']|0.888889|||
3688|3208083|||||||0|[' cocaine ', ' dopamine ']|0.888889|||
3689|3208415|||||||0|[' cholesterol ']|1|1||
3690|3208482|||||||0|[' dopamine ', ' norepinephrine ']|0.888889|1||1
3691|3208492|||||||0|[' bicarbonate ', ' protoporphyrin ', ' sodium taurocholate ']|0.888889|1||
3692|3208493|||||||0|[' lithium ', ' nifedipine ']|0.777778|1||
3693|3208495|||||||0|[' aldosterone ']|0.888889|1||
3694|3208516|||||||0|[' gestodene ']|0.888889|||
3695|3208543|||||||0|[' ceftriaxone ']|1|||
3696|3208546|||||||0|[' chlorproguanil ', ' chlorproguanil hydrochloride ']|1|||
3697|3208715|||||||0|[' cadmium ', ' cadmium chloride ', ' chloride ', ' titanium ', ' titanium dioxide ']|1|1|1|1
3698|3208726|||||||0||0.777778|||
3699|3208791|||||||0|[' phenobarbital ']|0.777778|||
3700|3208795|||||||0|[' propiverine ']|1|||
3701|3208796|||||||0|[' gelatin ']|0.888889|1||
3702|3208797|||||||0||1|||
3703|3208921|||||||0|[' dopamine ']|0.888889|||
3704|3209008|||||||0|[' t-2 toxin ']|1|||
3705|3209012|||||||0|[ ' ozone ']|1|1||
3706|3209015|||||||0|[' acetaminophen ', ' phenobarbital ']|0.888889|1|1|1
3707|3209017|||||||0|[' chloride ']|1|||
3708|3209018|||||||0|[' chloride ']|1|||
3709|3209130|||||||0|[' saccharin ', ' sodium saccharin ']|0.888889|1||1
