id|fk_series_id|fk_study_id|fk_chemical_id|calculated_with_invivopkfit|parameter_name|parameter_unit|parameter_value|parameter_value_sd|calculation_date|comment|joint_analysis_studies|reason_for_omittal|loglikelihood|AIC
800|23562|||0|t1/2|h|2.0|0.8||Table 4, free||||
801|23562|||0|AUC|ug-hr/mL|6250|3895||Table 4, total||||
802|23562|||0|AUC|ug-hr/mL|3458|1934||Table 4, free||||
803|23562|||0|Cmax|ug/mL|911|379||Table 4, total||||
804|23562|||0|Cmax|ug/mL|542|224||Table 4, free||||
805|23562|||0|tmax|h|0.8|0.8||Table 4, total||||
806|23562|||0|tmax|h|0.6|0.3||Table 4, free||||
807|23374|||0|tmax|h|2.01|0.33||Table 3, WinNonLin 3.2||||
808|23374|||0|Cmax|ug/mL|18.45|1.78||Table 3, WinNonLin 3.2||||
809|23374|||0|AUC 0-20 h|ug/mL-hr|112.87|9.25||Table 3, WinNonLin 3.2||||
810|23374|||0|Clearance|mL/h|1.24|0.16||Table 3, WinNonLin 3.2||||
811|23374|||0|Elimination half-life|hr|1.59|0.21||Table 3, WinNonLin 3.2||||
812|23502|||0|AUC|ug-min/mL|2350|515||Table 1.||||
813|23502|||0|Terminal half-life|min|62.2|12.4||Table 1.||||
814|23502|||0|MRT|min|43.7|11.4||Table 1.||||
815|23502|||0|Vss|mL/kg|483|146||Table 1.||||
816|23502|||0|Cl|mL/min/kg|11.2|2.68||Table 1.||||
817|23502|||0|Clr|mL/min/kg|0.0498|0.0168||Table 1.||||
818|23502|||0|Clnr|mL/min/kg|11.1|2.67||Table 1.||||
819|23502|||0|Ae 0-24h|% of dose|0.453|0.145||Table 1.||||
820|23503|||0|AUC 0-12 h|ug-min/mL|711|177||Table 2.||||
821|23503|||0|Cmax|ug/mL|4.37|2.09||Table 2.||||
822|23503|||0|Tmax|min|20.0|10.6||Table 2.||||
823|23503|||0|Ae 0-24 h|% of dose|0.0652|0.0498||Table 2.||||
824|23503|||0|GI 24 h|% of dose|18.6|14.4||Table 2.||||
825|23503|||0|F|%|30.5|||Table 2.||||
826|23365|||0|AUC 0-inf|ng-h/mL|765|93||Table 1||||
827|23365|||0|CL|mL/min-kg|23|3||Table 1||||
828|23365|||0|Vss|L/kg|2.5|0.5||Table 1||||
829|23365|||0|t1/2|hr|1.9|0.1||Table 1||||
830|23366|||0|AUC 0-inf|ng-h/mL|3228|693||Table 1||||
831|23366|||0|Cmax|ng/mL|744|168||Table 1||||
832|23366|||0|Tmax|hr|1.7|0.5||Table 1||||
833|23366|||0|F|%|42|8||Table 1||||
834|23336|||0|AUC 0-inf|nmol-min/mL|48.31|13.46||Table 1||||
835|23335|||0|Vss|L/kg|2.65|0.24||Table 1||||
836|23335|||0|Cl|L/kg/hr|7.98|0.61||Table 1||||
837|23336|||0|F|%|27.94|0.56||Table 1||||
838|23337|||0|F|%|35.69|1.48||Table 1||||
839|23337|||0|AUC 0-inf|nmol-min/mL|110.20|36.89||Table 1||||
840|23335|||0|AUC 0-inf|nmol-min/mL|30.88|2.47||Table 1||||
841|23335|||0|initial half-life|min|3.22|0.72||p 856||||
842|23335|||0|terminal half-life|min|23.1|3.85||p 856||||
843|23336|||0|T1_max|min|11.25|1.44||||||
844|23336|||0|C1_max|nmol/mL|0.350|0.155||||||
845|23336|||0|Tmin|min|37.50|20.62||||||
846|23336|||0|Cmin|nmol/mL|0.146|0.053||||||
847|23336|||0|T2_max|min|90.00|14.14||||||
848|23336|||0|C2_max|nmol/mL|0.306|0.089||||||
849|23337|||0|T1_max|min|12.50|6.87||||||
850|23337|||0|C1_max|nmol/mL|0.780|0.292||||||
851|23337|||0|Tmin|min|67.50|8.66||||||
852|23337|||0|Cmin|nmol/mL|0.167|0.084||||||
853|23337|||0|T2_max|min|127.50|21.79||||||
854|23337|||0|C2_max|nmol/mL|0.841|0.373||||||
855|23335|||0|C at t_1/2_initial|nmol/mL|2.917|0.384||||||
856|23335|||0|C at t_1/2_terminal|nmol/mL|0.602|0.104||||||
857|23553|||0|Cinitial|ug/mL|57.3|0.7||Table 1||||
858|23553|||0|AUC|ug-h/mL|354.7|12.7||Table 1||||
859|23553|||0|Vd|mL/kg|170.7|2.1||Table 1||||
860|23553|||0|CL|mL/min/kg|0.47|0.02||Table 1||||
861|23553|||0|t1/2|min|256.8|7.7||Table 1||||
862|23459|||0|A|ug/mL|2.51|||Table 2||||
863|23459|||0|alpha|1/hr|10.87|||Table 2||||
864|23459|||0|B|ug/mL|1.42|||Table 2||||
865|23459|||0|beta|1/hr|0.87|||Table 2||||
866|23459|||0|t0,5(alpha)|hr|0.06|||Table 2||||
867|23459|||0|t0,5(beta)|hr|0.79|||Table 2||||
868|23459|||0|V1|L|0.56|||Table 2||||
869|23459|||0|Vd(beta)|L|1.35|||Table 2||||
870|23459|||0|Clp|L/hr|1.17|||Table 2||||
871|23459|||0|AUC|ug-hr/mL|1.87|||Table 2||||
6796||1191||1|CLtot|L/hr/kg BW|1.418080877||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-135.939|279.877
6797||1201||1|CLtot|L/hr/kg BW|0.577144753||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-9.56053|25.1211
6798||1208||1|CLtot|L/hr/kg BW|0.173309752||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-59.5821|125.164
6799||1209||1|CLtot|L/hr/kg BW|0.169553791||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-34.8368|75.6735
6800||1210||1|CLtot|L/hr/kg BW|0.494674637||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-8.20121|22.4024
6801||1843||1|CLtot|L/hr/kg BW|8.670748829||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-10.1113|28.2226
6802||1415||1|CLtot|L/hr/kg BW|0.209669938||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-6.59326|21.1865
6803||1791||1|CLtot|L/hr/kg BW|0.103004576||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-64.7236|137.447
6804||1667||1|CLtot|L/hr/kg BW|98.74311372||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-19.5591|47.1183
6805||1670||1|CLtot|L/hr/kg BW|300.9793393||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||17.2942|-26.5885
6806||1928||1|CLtot|L/hr/kg BW|285.1928274||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||48.101|-88.202
6807||1757||1|CLtot|L/hr/kg BW|0.041030296||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-29.4828|64.9656
6808||1758||1|CLtot|L/hr/kg BW|1.204369274||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-40.6629|87.3259
6809||1321||1|CLtot|L/hr/kg BW|4.777120221||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||5.62702|-5.25403
6812||1423||1|CLtot|L/hr/kg BW|5.635627816||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||12.623|-19.2461
6813||1424||1|CLtot|L/hr/kg BW|24.9695615||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||25.2349|-42.4698
6814||1425||1|CLtot|L/hr/kg BW|23.21932056||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||11.3438|-14.6876
6815||1848||1|CLtot|L/hr/kg BW|8.264484231||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||23.9676|-39.9352
6816||1849||1|CLtot|L/hr/kg BW|5.760455648||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||15.1702|-22.3405
6817||1850||1|CLtot|L/hr/kg BW|3.158112865||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-13.1658|34.3315
6818||1426||1|CLtot|L/hr/kg BW|0.667633454||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||3.74011|-1.48023
6820||1427||1|CLtot|L/hr/kg BW|372.0091948||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||56.2445|-104.489
6821||1430||1|CLtot|L/hr/kg BW|3.37842229||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||20.5917|-35.1835
6823||1237||1|CLtot|L/hr/kg BW|46.0082255||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||24.7995|-43.5991
6824||1239||1|CLtot|L/hr/kg BW|1.495812815||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||1.2094|3.5812
6826||1804||1|CLtot|L/hr/kg BW|10.77523338||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||28.0478|-48.0957
6827||1808||1|CLtot|L/hr/kg BW|5.041948329||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-4.8583|15.7166
6828||1809||1|CLtot|L/hr/kg BW|14.68786891||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||29.9884|-51.9767
6829||1810||1|CLtot|L/hr/kg BW|14.50893944||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||51.2703|-94.5406
6830||1435||1|CLtot|L/hr/kg BW|4.993842019||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||11.2012|-16.4025
6832||1436||1|CLtot|L/hr/kg BW|17.0298991||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||51.8119|-95.6238
6833||1437||1|CLtot|L/hr/kg BW|2.987669343||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||24.6991|-43.3983
6835||1439||1|CLtot|L/hr/kg BW|3.414195555||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||13.0005|-18.001
6836||1827||1|CLtot|L/hr/kg BW|23.10221371||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||9.82973|-11.6595
6837||1764||1|CLtot|L/hr/kg BW|18.66943774||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-22.298|50.5961
6838||1441||1|CLtot|L/hr/kg BW|209.9425223||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||48.753|-91.506
6839||1442||1|CLtot|L/hr/kg BW|8.571034311||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-11.8019|31.6037
6840||1446||1|CLtot|L/hr/kg BW|1.096413252||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||38.5534|-69.1068
6842||1451||1|CLtot|L/hr/kg BW|28.41017778||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||10.8182|-13.6365
6843||1452||1|CLtot|L/hr/kg BW|6.86502784||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||4.00838|-0.016761
6845||1453||1|CLtot|L/hr/kg BW|0.091036123||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-0.817279|9.63456
6847||1457||1|CLtot|L/hr/kg BW|0.325546887||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||30.0837|-54.1674
6848||1460||1|CLtot|L/hr/kg BW|0.445953057||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||13.2472|-18.4944
6849||1763||1|CLtot|L/hr/kg BW|1.465337907||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-92.216|190.432
6850||1815||1|CLtot|L/hr/kg BW|3.225745976||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-12.5597|31.1194
6851||1867||1|CLtot|L/hr/kg BW|3.14421707||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-5.23851|18.477
6853||1683||1|CLtot|L/hr/kg BW|0.187448077||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-47.9824|103.965
6854||1823||1|CLtot|L/hr/kg BW|41.48370127||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-1.60177|11.2035
6855||1463||1|CLtot|L/hr/kg BW|1.879922805||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-16.318|40.636
6856||1465||1|CLtot|L/hr/kg BW|11.99260549||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||3.46898|1.06203
6857||1467||1|CLtot|L/hr/kg BW|12.37712432||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||47.7305|-89.4611
6858||1774||1|CLtot|L/hr/kg BW|4.943763748||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-17.2784|40.5569
6860||1468||1|CLtot|L/hr/kg BW|9.506084556||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||126.848|-245.697
6861||1469||1|CLtot|L/hr/kg BW|2.498629094||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||76.9066|-147.813
6863||1470||1|CLtot|L/hr/kg BW|4.527377948||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||42.6891|-77.3783
6864||1471||1|CLtot|L/hr/kg BW|1.954411211||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||35.6408|-65.2816
6866||1689||1|CLtot|L/hr/kg BW|12.0402164||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||8.39646|-8.79293
6867||1690||1|CLtot|L/hr/kg BW|22.19193115||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||10.8735|-13.747
6868||1691||1|CLtot|L/hr/kg BW|17.0259457||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-0.647814|9.29563
6869||1692||1|CLtot|L/hr/kg BW|20.11405281||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||5.9964|-3.99279
6870||1693||1|CLtot|L/hr/kg BW|14.28997868||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-6.13372|20.2674
6871||1694||1|CLtot|L/hr/kg BW|8.717384704||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-16.4421|40.8843
6872||1747||1|CLtot|L/hr/kg BW|6.331692518||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-6.60017|19.2003
6873||1811||1|CLtot|L/hr/kg BW|0.802241597||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-43.1398|92.2795
6874||1812||1|CLtot|L/hr/kg BW|0.683766198||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-77.0669|160.134
6875||1813||1|CLtot|L/hr/kg BW|0.052779224||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-145.025|296.05
6876||1853||1|CLtot|L/hr/kg BW|0.039420655||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-91.9069|191.814
6877||1854||1|CLtot|L/hr/kg BW|0.111704505||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-147.095|302.189
6878||1797||1|CLtot|L/hr/kg BW|12.375967||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-13.202|32.4039
6879||1770||1|CLtot|L/hr/kg BW|5.878275551||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-71.4587|148.917
6880||1817||1|CLtot|L/hr/kg BW|0.018584492||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||20.8555|-35.7111
6881||1869||1|CLtot|L/hr/kg BW|0.050756135||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||67.2559|-126.512
6882||1870||1|CLtot|L/hr/kg BW|0.02896497||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-67.6574|143.315
6883||1871||1|CLtot|L/hr/kg BW|0.040164423||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||28.5523|-49.1047
6884||1484||1|CLtot|L/hr/kg BW|11.98440982||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||35.605|-65.2099
6885||1485||1|CLtot|L/hr/kg BW|0.119325556||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-36.0518|80.1036
6886||1486||1|CLtot|L/hr/kg BW|0.586879178||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||6.36068|-6.72136
6888||1487||1|CLtot|L/hr/kg BW|5.249183147||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||0.0219646|5.95607
6889||1488||1|CLtot|L/hr/kg BW|61.44142025||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||13.5168|-19.0337
6890||1830||1|CLtot|L/hr/kg BW|68.5403758||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||5.41903|-2.83807
6891||1831||1|CLtot|L/hr/kg BW|73.49598775||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-40.7811|89.5622
6892||1832||1|CLtot|L/hr/kg BW|50.67968723||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-56.7646|121.529
6894||1695||1|CLtot|L/hr/kg BW|8.13660993||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||35.202|-62.4039
6895||1696||1|CLtot|L/hr/kg BW|6.465560344||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||20.5084|-33.0167
6896||1697||1|CLtot|L/hr/kg BW|5.102066499||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||16.2006|-24.4011
6897||1256||1|CLtot|L/hr/kg BW|0.291676309||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-17.0824|40.1648
6899||1345||1|CLtot|L/hr/kg BW|213.9124915||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||24.7074|-41.4148
6900||1346||1|CLtot|L/hr/kg BW|91.60479403||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||23.5806|-39.1612
6901||1189||1|CLtot|L/hr/kg BW|0.969706601||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-149.011|306.022
6902||1833||1|CLtot|L/hr/kg BW|138.6879787||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||14.6903|-21.3805
6903||1834||1|CLtot|L/hr/kg BW|45.96276224||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-67.9439|143.888
6904||1835||1|CLtot|L/hr/kg BW|27.14954354||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-111.941|231.882
6906||1490||1|CLtot|L/hr/kg BW|3.779880977||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||3.73661|-1.47323
6907||1491||1|CLtot|L/hr/kg BW|41.23538658||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||19.8478|-31.6955
6909||1492||1|CLtot|L/hr/kg BW|4.052378502||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||46.3844|-86.7689
6910||1493||1|CLtot|L/hr/kg BW|22.68947301||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||17.4868|-26.9735
6911||1703||1|CLtot|L/hr/kg BW|3.206709067||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-36.5784|81.1569
6913||1494||1|CLtot|L/hr/kg BW|0.364250777||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||78.5505|-149.101
6914||1495||1|CLtot|L/hr/kg BW|0.201901407||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||40.781|-75.562
6916||1500||1|CLtot|L/hr/kg BW|54.27573304||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||9.07615|-10.1523
6917||1501||1|CLtot|L/hr/kg BW|52.21254583||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||15.2678|-22.5355
6918||1502||1|CLtot|L/hr/kg BW|38.24533111||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||5.15721|-2.31442
6920||1836||1|CLtot|L/hr/kg BW|5.038106253||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-18.1378|44.2757
6921||1837||1|CLtot|L/hr/kg BW|3.261171969||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-34.4148|76.8295
6922||1838||1|CLtot|L/hr/kg BW|8.395777162||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-17.7952|43.5904
6923||1778||1|CLtot|L/hr/kg BW|0.015882972||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-39.6842|87.3684
6924||1779||1|CLtot|L/hr/kg BW|0.017856891||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-63.3836|134.767
6925||1503||1|CLtot|L/hr/kg BW|0.005253836||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||8.85057|-9.70114
6926||1504||1|CLtot|L/hr/kg BW|0.027520681||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||15.107|-24.214
6927||1741||1|CLtot|L/hr/kg BW|0.000346903||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-108.745|225.49
